0.26785362, 0.37780404
0.2625447, 0.4486423
0.32916492, 0.5175128
0.4093415, 0.35812676
0.4675095, 0.33451402
0.32121038, 0.29122394
0.296695, 0.25186938
0.25121093, 0.30499807
0.10546023, 0.3069658
0.26982975, 0.25777256
0.27169275, 0.29909486
0.23214436, 0.27744988
0.27640045, 0.24596618
0.251006, 0.28728852
0.21932459, 0.20464386
0.2651456, 0.2735144
0.18507123, 0.23415978
0.2491765, 0.26564348
0.21839368, 0.19283749
0.2346909, 0.27548212
0.18521899, 0.42306182
0.25095874, 0.38370726
0.38935196, 0.32861084
0.3396681, 0.3758363
0.30847192, 0.21645023
0.34354997, 0.17709565
0.18045288, 0.19677295
0.14979482, 0.28728852
0.1772865, 0.24596618
0.19490409, 0.3384495
0.22911257, 0.37780404
0.31839675, 0.43683594
0.35243058, 0.3089335
0.3924684, 0.27941757
0.28589386, 0.19283749
0.2504742, 0.27548212
0.16919482, 0.34435266
0.20703524, 0.40732
0.30943412, 0.3069658
0.35818154, 0.2597403
0.28898007, 0.28532076
0.23887503, 0.33057854
0.25555116, 0.3384495
0.27051646, 0.26367572
0.3019554, 0.27941757
0.24333072, 0.2813853
0.25553423, 0.20070839
0.25240117, 0.20464386
0.17100483, 0.24203072
0.18998611, 0.23415978
0.22188371, 0.22038569
0.20720583, 0.16725701
0.2097187, 0.23612753
0.16203606, 0.24399844
0.21995074, 0.25383708
0.22733623, 0.19874068
0.23512375, 0.29515943
0.19397432, 0.2676112
0.27386808, 0.24399844
0.24812382, 0.2676112
0.22240198, 0.31680444
0.2531426, 0.38370726
0.28617775, 0.27941757
0.34889424, 0.18299884
0.25880104, 0.19874068
0.17042571, 0.14561197
0.18025857, 0.16922475
0.110375285, 0.1534829
0.14829487, 0.17906338
0.15148741, 0.25580484
0.17089134, 0.32467535
0.24708861, 0.25383708
0.3059109, 0.13577333
0.24438787, 0.13577333
0.13625848, 0.17119245
0.12923557, 0.19677295
0.14985073, 0.21251479
0.16860098, 0.14757971
0.20870447, 0.123966955
0.15067506, 0.23415978
0.12614858, 0.27154666
0.22287649, 0.23219208
0.25074148, 0.21645023
0.2243663, 0.19874068
0.21398735, 0.16725701
0.18764633, 0.108225115
0.15371567, 0.14954743
0.105570614, 0.17119245
0.14438403, 0.21251479
0.16493767, 0.22038569
0.20348066, 0.17906338
0.26641762, 0.31090125
0.27708662, 0.3423849
0.26334196, 0.428965
0.31162024, 0.3935459
0.38650393, 0.31877217
0.35409892, 0.26170802
0.28810972, 0.32861084
0.23457658, 0.42306182
0.2831024, 0.49193236
0.3632214, 0.40732
0.43508488, 0.40535226
0.37272495, 0.48799688
0.36508292, 0.3482881
0.43054354, 0.30499807
0.26776546, 0.35812676
0.2656119, 0.23809527
0.3155346, 0.28335303
0.123376966, 0.3148367
0.24995553, 0.32467535
0.28563827, 0.3679654
0.25748652, 0.3817395
0.33949667, 0.3384495
0.34740913, 0.30499807
0.30486554, 0.29712716
0.27477193, 0.3030303
0.2631268, 0.3010626
0.26348168, 0.36993313
0.26699585, 0.43093273
0.33384025, 0.39157814
0.3896733, 0.32664308
0.35296237, 0.33057854
0.2966401, 0.28728852
0.2938282, 0.33648172
0.24422872, 0.49193236
0.28930813, 0.29515943
0.44185644, 0.26957893
0.25775814, 0.2735144
0.24649781, 0.3600945
0.24589992, 0.43290046
0.099637866, 0.43486822
0.38993812, 0.41715863
0.39541143, 0.3620622
0.3807143, 0.32664308
0.32306772, 0.31680444
0.28274643, 0.3089335
0.27271235, 0.32664308
0.26292777, 0.32467535
0.28740948, 0.28335303
0.29079705, 0.28335303
0.2546662, 0.36402994
0.25643343, 0.33254626
0.3268016, 0.34435266
0.29503065, 0.41715863
0.31303018, 0.35025582
0.37984127, 0.36599767
0.30731547, 0.33451402
0.32819188, 0.3148367
0.29978824, 0.26170802
0.26510578, 0.2813853
0.23293865, 0.22432116
0.24718261, 0.32073987
0.19952005, 0.31680444
0.28613925, 0.23219208
0.29088175, 0.24006298
0.2078762, 0.28925622
0.2260102, 0.23219208
0.260203, 0.22235343
0.1990034, 0.20857932
0.20863819, 0.23022434
0.19604373, 0.27941757
0.20705992, 0.22038569
0.2595483, 0.33254626
0.20699805, 0.32861084
0.3102376, 0.15938608
0.30484146, 0.15741836
0.14203155, 0.1731602
0.15204412, 0.26367572
0.15494138, 0.2144825
0.17393088, 0.26367572
0.20804936, 0.21645023
0.2529385, 0.29515943
0.20943356, 0.3089335
0.26868546, 0.28532076
0.28863245, 0.31090125
0.25887036, 0.32861084
0.2904035, 0.33057854
0.2982697, 0.34435266
0.29697055, 0.33648172
0.31356293, 0.35615903
0.30386585, 0.32664308
0.31941897, 0.19677295
0.29300338, 0.29319167
0.17410803, 0.31286898
0.26297158, 0.25580484
0.27631176, 0.14954743
0.19248289, 0.22628887
0.14708114, 0.26564348
0.206877, 0.25580484
0.23629165, 0.26170802
0.2212984, 0.23809527
0.25228965, 0.24399844
0.22374886, 0.2597403
0.22448891, 0.27154666
0.24000043, 0.20857932
0.24895483, 0.17709565
0.19553614, 0.19677295
0.1670087, 0.19283749
0.18325514, 0.22628887
0.17472416, 0.17512791
0.21334797, 0.14561197
0.17146772, 0.1948052
0.14279705, 0.18299884
0.18796009, 0.1948052
0.17150289, 0.14561197
0.1883328, 0.16922475
0.14810133, 0.23415978
0.16414046, 0.27548212
0.22403377, 0.16922475
0.25756866, 0.19677295
0.16904104, 0.26564348
0.19204926, 0.23612753
0.24790293, 0.20661157
0.20111972, 0.21054704
